strategy,month,portfolio_return,pnl,equity,prev_equity,n_positions,regime_on
base_equal_top10,2008-08-31,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2008-09-30,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2008-10-31,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2008-11-30,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2008-12-31,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2009-01-31,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2009-02-28,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2009-03-31,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2009-04-30,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2009-05-31,0.0,0.0,1000000.0,1000000.0,0,False
base_equal_top10,2009-06-30,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2009-07-31,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2009-08-31,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2009-09-30,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2009-10-31,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2009-11-30,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2009-12-31,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2010-01-31,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2010-02-28,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2010-03-31,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2010-04-30,0.0,0.0,1000000.0,1000000.0,0,True
base_equal_top10,2010-05-31,-0.04046227430577897,-40462.27430577897,959537.725694221,1000000.0,10,False
base_equal_top10,2010-06-30,0.06347127814348602,60903.085876705896,1020440.8115709269,959537.725694221,9,False
base_equal_top10,2010-07-31,0.008656652326451167,8833.601325491181,1029274.4128964181,1020440.8115709269,10,True
base_equal_top10,2010-08-31,0.11289029429369597,116195.09138084778,1145469.5042772659,1029274.4128964181,10,False
base_equal_top10,2010-09-30,0.05623014150612941,64409.912316466565,1209879.4165937323,1145469.5042772659,10,True
base_equal_top10,2010-10-31,0.03690598152562855,44651.78739704654,1254531.203990779,1209879.4165937323,10,True
base_equal_top10,2010-11-30,0.01227222868713029,15395.893830515739,1269927.0978212946,1254531.203990779,10,True
base_equal_top10,2010-12-31,0.0022915979817753423,2910.162374369096,1272837.2601956637,1269927.0978212946,10,True
base_equal_top10,2011-01-31,0.049460260085212884,62954.86193542731,1335792.122131091,1272837.2601956637,10,True
base_equal_top10,2011-02-28,0.034972042405196496,46715.37873969593,1382507.500870787,1335792.122131091,10,True
base_equal_top10,2011-03-31,0.0028041164710246127,3876.712054506848,1386384.212925294,1382507.500870787,10,True
base_equal_top10,2011-04-30,0.008229821894736606,11409.69515004976,1397793.9080753438,1386384.212925294,10,True
base_equal_top10,2011-05-31,-0.017857454829908224,-24961.041574976338,1372832.8665003674,1397793.9080753438,10,True
base_equal_top10,2011-06-30,-0.003255779023461375,-4469.6404494702465,1368363.2260508973,1372832.8665003674,10,True
base_equal_top10,2011-07-31,-0.051947219090431,-71082.66429895491,1297280.5617519424,1368363.2260508973,10,True
base_equal_top10,2011-08-31,-0.038838797655224654,-50384.81723993986,1246895.7445120024,1297280.5617519424,10,False
base_equal_top10,2011-09-30,0.17923425266042467,223486.42691307256,1470382.171425075,1246895.7445120024,10,False
base_equal_top10,2011-10-31,0.022626572800750474,33269.709246675025,1503651.88067175,1470382.171425075,10,False
base_equal_top10,2011-11-30,0.0150307535911359,22601.020905225156,1526252.9015769751,1503651.88067175,10,False
base_equal_top10,2011-12-31,0.05025050227597049,76694.97490440035,1602947.8764813754,1526252.9015769751,10,False
base_equal_top10,2012-01-31,0.0303464135958741,48643.719232331925,1651591.5957137074,1602947.8764813754,10,True
base_equal_top10,2012-02-29,0.02161525095494457,35699.56681642914,1687291.1625301365,1651591.5957137074,10,True
base_equal_top10,2012-03-31,0.024421489752315173,41206.16383490169,1728497.3263650383,1687291.1625301365,10,True
base_equal_top10,2012-04-30,-0.05204614033605042,-89961.61441848273,1638535.7119465556,1728497.3263650383,10,True
base_equal_top10,2012-05-31,0.03911622682297619,64093.33456604825,1702629.046512604,1638535.7119465556,10,True
base_equal_top10,2012-06-30,0.0021256054381963998,3619.117560498342,1706248.1640731024,1702629.046512604,10,True
base_equal_top10,2012-07-31,0.018763894283216655,32015.860171600198,1738264.0242447027,1706248.1640731024,10,True
base_equal_top10,2012-08-31,-0.0025511254710739876,-4434.529627702233,1733829.4946170005,1738264.0242447027,10,True
base_equal_top10,2012-09-30,0.025670030468420344,44507.45595386425,1778336.9505708646,1733829.4946170005,10,True
base_equal_top10,2012-10-31,0.014735537065911452,26204.750050816918,1804541.7006216815,1778336.9505708646,10,True
base_equal_top10,2012-11-30,0.027941758145966913,50422.06776308286,1854963.7683847644,1804541.7006216815,10,True
base_equal_top10,2012-12-31,0.008404039651557286,15589.189061707686,1870552.957446472,1854963.7683847644,10,True
base_equal_top10,2013-01-31,-0.02445152598064391,-45737.87423717271,1824815.0832092992,1870552.957446472,10,True
base_equal_top10,2013-02-28,0.03456939115384447,63082.746394897506,1887897.8296041968,1824815.0832092992,10,True
base_equal_top10,2013-03-31,0.030522319098076615,57623.01997974557,1945520.8495839424,1887897.8296041968,10,True
base_equal_top10,2013-04-30,0.026950784835496122,52433.31381010845,1997954.163394051,1945520.8495839424,10,True
base_equal_top10,2013-05-31,-0.013506587647647948,-26985.543023864877,1970968.620370186,1997954.163394051,10,True
base_equal_top10,2013-06-30,0.033378173276390886,65787.33213304516,2036755.9525032311,1970968.620370186,10,True
base_equal_top10,2013-07-31,-0.015119581712545805,-30794.898052386667,2005961.0544508444,2036755.9525032311,10,True
base_equal_top10,2013-08-31,0.017840405781017275,35787.15919232035,2041748.2136431648,2005961.0544508444,10,True
base_equal_top10,2013-09-30,0.03109493703708319,63488.03214881129,2105236.2457919763,2041748.2136431648,10,True
base_equal_top10,2013-10-31,0.031142475683310734,65562.268592201,2170798.5143841775,2105236.2457919763,10,True
base_equal_top10,2013-11-30,0.009107456611080722,19770.45328115239,2190568.96766533,2170798.5143841775,10,True
base_equal_top10,2013-12-31,0.0003113599892286208,682.0555301768283,2191251.023195507,2190568.96766533,10,True
base_equal_top10,2014-01-31,0.014942081544574708,32741.85147322003,2223992.874668727,2191251.023195507,10,True
base_equal_top10,2014-02-28,0.004353685465988226,9682.565454906611,2233675.440123634,2223992.874668727,10,True
base_equal_top10,2014-03-31,-0.002541591611924885,-5677.090762380854,2227998.349361253,2233675.440123634,10,True
base_equal_top10,2014-04-30,0.02204172725345774,49108.93193777479,2277107.2812990276,2227998.349361253,10,True
base_equal_top10,2014-05-31,0.014119927175789344,32152.58898340193,2309259.8702824297,2277107.2812990276,10,True
base_equal_top10,2014-06-30,0.0031687106697687105,7317.376390232644,2316577.2466726624,2309259.8702824297,10,True
base_equal_top10,2014-07-31,0.039286145337969126,91009.39039941458,2407586.637072077,2316577.2466726624,10,True
base_equal_top10,2014-08-31,0.0080024291127598,19266.54139599705,2426853.178468074,2407586.637072077,10,True
base_equal_top10,2014-09-30,0.004791982694941496,11629.438434382777,2438482.616902457,2426853.178468074,10,True
base_equal_top10,2014-10-31,0.018482792014014125,45069.967037997,2483552.5839404543,2438482.616902457,10,True
base_equal_top10,2014-11-30,-0.00962665031911957,-23908.292274740605,2459644.291665714,2483552.5839404543,10,True
base_equal_top10,2014-12-31,0.0009158502343595808,2252.6658009632492,2461896.957466677,2459644.291665714,10,True
base_equal_top10,2015-01-31,0.012317878964808923,30325.348745905867,2492222.3062125826,2461896.957466677,10,True
base_equal_top10,2015-02-28,0.007223740483407932,18003.167167040112,2510225.4733796227,2492222.3062125826,10,True
base_equal_top10,2015-03-31,-0.004877413398478301,-12243.407357063308,2497982.0660225595,2510225.4733796227,10,True
base_equal_top10,2015-04-30,0.011155138887764773,27865.336885627246,2525847.402908187,2497982.0660225595,10,True
base_equal_top10,2015-05-31,-0.005140374586807108,-12983.801800061978,2512863.601108125,2525847.402908187,10,True
base_equal_top10,2015-06-30,0.008785339665197596,22076.36026804648,2534939.9613761716,2512863.601108125,10,True
base_equal_top10,2015-07-31,-0.019511932093226936,-49461.57638677917,2485478.3849893925,2534939.9613761716,10,True
base_equal_top10,2015-08-31,0.008326183912182376,20694.550143175715,2506172.9351325682,2485478.3849893925,10,False
base_equal_top10,2015-09-30,0.03440480473792079,86224.39047269784,2592397.3256052663,2506172.9351325682,10,False
base_equal_top10,2015-10-31,0.004339575635695345,11249.904272238387,2603647.2298775045,2592397.3256052663,10,True
base_equal_top10,2015-11-30,-0.008498915680655287,-22128.17826890062,2581519.051608604,2603647.2298775045,10,True
base_equal_top10,2015-12-31,-0.014451669952506295,-37307.26130995461,2544211.790298649,2581519.051608604,10,False
base_equal_top10,2016-01-31,0.010234568010380946,26038.90860062459,2570250.6988992738,2544211.790298649,10,False
base_equal_top10,2016-02-29,0.018774091100230383,48254.12077156578,2618504.8196708397,2570250.6988992738,10,False
base_equal_top10,2016-03-31,-0.007592142730867008,-19880.06233240419,2598624.7573384354,2618504.8196708397,10,True
base_equal_top10,2016-04-30,0.007468855902746133,19408.75385786941,2618033.5111963046,2598624.7573384354,10,True
base_equal_top10,2016-05-31,0.01453396197817265,38050.39950930893,2656083.9107056134,2618033.5111963046,10,True
base_equal_top10,2016-06-30,0.0030736505159948526,8163.873682665934,2664247.7843882795,2656083.9107056134,10,True
base_equal_top10,2016-07-31,0.0029334082295618237,7815.326376316434,2672063.110764596,2664247.7843882795,10,True
base_equal_top10,2016-08-31,-0.004200603264022145,-11224.277024750929,2660838.833739845,2672063.110764596,10,True
base_equal_top10,2016-09-30,-0.00674509606465036,-17947.613546127483,2642891.2201937176,2660838.833739845,10,True
base_equal_top10,2016-10-31,0.03566928054136658,94270.02837340435,2737161.248567122,2642891.2201937176,10,True
base_equal_top10,2016-11-30,0.006858197149004531,18771.99147128872,2755933.2400384108,2737161.248567122,10,True
base_equal_top10,2016-12-31,0.0062533608459465085,17233.8450172987,2773167.0850557094,2755933.2400384108,10,True
base_equal_top10,2017-01-31,0.008977509486390731,24896.133813434164,2798063.2188691436,2773167.0850557094,10,True
base_equal_top10,2017-02-28,-0.0023067008427462387,-6454.294785022707,2791608.924084121,2798063.2188691436,10,True
base_equal_top10,2017-03-31,0.005046166734922442,14086.924089625918,2805695.848173747,2791608.924084121,10,True
base_equal_top10,2017-04-30,0.013336173046264943,37417.24534643218,2843113.093520179,2805695.848173747,10,True
base_equal_top10,2017-05-31,0.012182138710987786,34635.19807628841,2877748.291596467,2843113.093520179,10,True
base_equal_top10,2017-06-30,0.003462240300208415,9963.456109021206,2887711.7477054885,2877748.291596467,10,True
base_equal_top10,2017-07-31,0.007208193634411515,20815.185437826054,2908526.9331433144,2887711.7477054885,10,True
base_equal_top10,2017-08-31,0.01188058245246212,34554.99404441593,2943081.9271877306,2908526.9331433144,10,True
base_equal_top10,2017-09-30,0.003001490522141671,8833.632510340416,2951915.559698071,2943081.9271877306,10,True
base_equal_top10,2017-10-31,0.017863779774408735,52732.36947109684,3004647.9291691678,2951915.559698071,10,True
base_equal_top10,2017-11-30,0.00904073199453246,27164.216665545395,3031812.1458347132,3004647.9291691678,10,True
base_equal_top10,2017-12-31,0.027086414613990042,82120.92081380989,3113933.0666485233,3031812.1458347132,10,True
base_equal_top10,2018-01-31,-0.006042955903926662,-18817.36020953615,3095115.706438987,3113933.0666485233,10,True
base_equal_top10,2018-02-28,-0.006677187399128269,-20666.667593878396,3074449.038845109,3095115.706438987,10,True
base_equal_top10,2018-03-31,-0.006687101434062302,-20559.152576612592,3053889.886268496,3074449.038845109,10,True
base_equal_top10,2018-04-30,0.03096396316316948,94560.53394279354,3148450.4202112895,3053889.886268496,10,True
base_equal_top10,2018-05-31,-0.00935759937461686,-29461.93768318135,3118988.482528108,3148450.4202112895,10,True
base_equal_top10,2018-06-30,0.017317520802315505,54013.14792836299,3173001.6304564714,3118988.482528108,10,True
base_equal_top10,2018-07-31,0.011450640400050803,36332.90065913194,3209334.531115603,3173001.6304564714,10,True
base_equal_top10,2018-08-31,-0.0005778295613216876,-1854.4483642490727,3207480.082751354,3209334.531115603,10,True
base_equal_top10,2018-09-30,-0.04298674171835617,-137879.11788400414,3069600.96486735,3207480.082751354,10,True
base_equal_top10,2018-10-31,0.02281466500586906,70031.91771514104,3139632.8825824913,3069600.96486735,10,False
base_equal_top10,2018-11-30,-0.02042505786157933,-64127.18329086448,3075505.699291627,3139632.8825824913,10,True
base_equal_top10,2018-12-31,0.018089535178486216,55634.46853897074,3131140.1678305976,3075505.699291627,10,False
base_equal_top10,2019-01-31,0.015524449297665593,48609.22677937025,3179749.3946099677,3131140.1678305976,10,False
base_equal_top10,2019-02-28,0.009685383264442788,30797.09157167747,3210546.486181645,3179749.3946099677,10,True
base_equal_top10,2019-03-31,0.0025106800747466173,8060.655091904023,3218607.1412735493,3210546.486181645,10,True
base_equal_top10,2019-04-30,-0.023832443619202018,-76707.27322676285,3141899.8680467866,3218607.1412735493,10,True
base_equal_top10,2019-05-31,0.025432750695728774,79907.15605497705,3221807.0241017635,3141899.8680467866,10,False
base_equal_top10,2019-06-30,0.005850759214943938,18850.0171350345,3240657.041236798,3221807.0241017635,10,True
base_equal_top10,2019-07-31,-0.003461807608186765,-11218.531200877558,3229438.5100359204,3240657.041236798,10,True
base_equal_top10,2019-08-31,-0.0008158041764630614,-2634.5894241179503,3226803.9206118025,3229438.5100359204,10,True
base_equal_top10,2019-09-30,0.022203818901976934,71647.36988545362,3298451.290497256,3226803.9206118025,10,True
base_equal_top10,2019-10-31,0.008085491509373485,26669.59990339758,3325120.8904006537,3298451.290497256,10,True
base_equal_top10,2019-11-30,0.005428503631429438,18050.430828481833,3343171.3212291356,3325120.8904006537,10,True
base_equal_top10,2019-12-31,0.0037442788000252598,12517.76550293069,3355689.0867320662,3343171.3212291356,10,True
base_equal_top10,2020-01-31,-0.028662732324471276,-96183.21805715069,3259505.8686749157,3355689.0867320662,10,True
base_equal_top10,2020-02-29,-0.04525499005200977,-147508.9056613508,3111996.963013565,3259505.8686749157,10,False
base_equal_top10,2020-03-31,0.08444874356105002,262804.23349229904,3374801.196505864,3111996.963013565,10,False
base_equal_top10,2020-04-30,0.024054437211115293,81178.94348134707,3455980.139987211,3374801.196505864,10,False
base_equal_top10,2020-05-31,0.009353748373593424,32326.36861357655,3488306.5086007877,3455980.139987211,10,True
base_equal_top10,2020-06-30,0.020672911168886563,72113.45058215292,3560419.9591829404,3488306.5086007877,10,True
base_equal_top10,2020-07-31,0.012299325761438962,43790.7649255202,3604210.724108461,3560419.9591829404,10,True
base_equal_top10,2020-08-31,-0.00389725376758026,-14046.523823684876,3590164.200284776,3604210.724108461,10,True
base_equal_top10,2020-09-30,-0.011725711677045576,-42097.23028579019,3548066.9699989855,3590164.200284776,10,True
base_equal_top10,2020-10-31,0.016547484852417436,58711.58444142085,3606778.554440406,3548066.9699989855,10,True
base_equal_top10,2020-11-30,0.009216809185354035,33242.98971010429,3640021.5441505103,3606778.554440406,10,True
base_equal_top10,2020-12-31,-0.002130904459013715,-7756.53813933631,3632265.006011174,3640021.5441505103,10,True
base_equal_top10,2021-01-31,0.015353743258046003,55768.864347480485,3688033.8703586548,3632265.006011174,10,True
base_equal_top10,2021-02-28,0.004814707564647402,17756.80457429165,3705790.6749329465,3688033.8703586548,10,True
base_equal_top10,2021-03-31,0.012612208513366802,46738.20469914461,3752528.879632091,3705790.6749329465,10,True
base_equal_top10,2021-04-30,-0.0013911084470946437,-5220.174622422802,3747308.705009668,3752528.879632091,10,True
base_equal_top10,2021-05-31,0.00830355877521992,31115.998080941023,3778424.703090609,3747308.705009668,10,True
base_equal_top10,2021-06-30,0.0045790016008621275,17301.412764188906,3795726.115854798,3778424.703090609,10,True
base_equal_top10,2021-07-31,0.0024550366099113903,9318.646575620292,3805044.7624304183,3795726.115854798,10,True
base_equal_top10,2021-08-31,-0.014407379008219381,-54820.72203557511,3750224.040394843,3805044.7624304183,10,True
base_equal_top10,2021-09-30,0.016844564517973618,63170.89080528664,3813394.93120013,3750224.040394843,10,True
base_equal_top10,2021-10-31,-0.0045091218057766265,-17195.062238312563,3796199.868961817,3813394.93120013,10,True
base_equal_top10,2021-11-30,0.0038815026934914793,14734.960016407294,3810934.828978224,3796199.868961817,10,True
base_equal_top10,2021-12-31,-0.004418664913677589,-16839.244017117984,3794095.584961106,3810934.828978224,10,True
base_equal_top10,2022-01-31,0.004590489106591027,17416.75445212907,3811512.339413235,3794095.584961106,10,True
base_equal_top10,2022-02-28,-0.0009115177064566564,-3474.260985753197,3808038.078427482,3811512.339413235,10,False
base_equal_top10,2022-03-31,-0.011603344878576172,-44185.97913474457,3763852.0992927374,3808038.078427482,10,True
base_equal_top10,2022-04-30,0.007573625516723152,28506.006300375477,3792358.1055931128,3763852.0992927374,10,False
base_equal_top10,2022-05-31,-0.030703885309271258,-116440.12832581616,3675917.9772672965,3792358.1055931128,10,False
base_equal_top10,2022-06-30,0.029679205426836348,109098.32477951684,3785016.3020468135,3675917.9772672965,10,False
base_equal_top10,2022-07-31,-0.0013895630802061973,-5259.518911302841,3779756.7831355105,3785016.3020468135,10,False
base_equal_top10,2022-08-31,-0.023963372944814335,-90575.72143496796,3689181.0617005425,3779756.7831355105,10,False
base_equal_top10,2022-09-30,0.019315756725172623,71259.32390292174,3760440.385603464,3689181.0617005425,10,False
base_equal_top10,2022-10-31,0.021965126098658472,82598.54725626798,3843038.9328597323,3760440.385603464,10,False
base_equal_top10,2022-11-30,-0.011408548745469177,-43843.496996266105,3799195.435863466,3843038.9328597323,10,True
base_equal_top10,2022-12-31,0.0037321520261767486,14179.17494379929,3813374.610807265,3799195.435863466,10,False
base_equal_top10,2023-01-31,-0.003893660913130911,-14847.987669226048,3798526.623138039,3813374.610807265,10,True
base_equal_top10,2023-02-28,0.00938149168297243,35635.84592251886,3834162.469060558,3798526.623138039,10,True
base_equal_top10,2023-03-31,-0.0003005768071296196,-1152.4603129664413,3833010.0087475916,3834162.469060558,10,True
base_equal_top10,2023-04-30,-0.011304473587288992,-43330.1604037015,3789679.84834389,3833010.0087475916,10,True
base_equal_top10,2023-05-31,0.022525011645106466,85362.58271517143,3875042.4310590615,3789679.84834389,10,True
base_equal_top10,2023-06-30,0.011598895530415765,44946.21233378239,3919988.643392844,3875042.4310590615,10,True
base_equal_top10,2023-07-31,0.0012047150856621558,4722.469454319688,3924711.112847164,3919988.643392844,10,True
base_equal_top10,2023-08-31,-0.010058942801980622,-39478.44459842733,3885232.6682487363,3924711.112847164,10,True
base_equal_top10,2023-09-30,-0.003710617063084144,-14416.610632855698,3870816.0576158804,3885232.6682487363,10,True
base_equal_top10,2023-10-31,0.03011009843323371,116550.6525117558,3987366.7101276363,3870816.0576158804,10,False
base_equal_top10,2023-11-30,0.02020795432214223,80576.52434388982,4067943.234471526,3987366.7101276363,10,True
base_equal_top10,2023-12-31,0.03106183533942822,126357.78291929558,4194301.0173908216,4067943.234471526,10,True
base_equal_top10,2024-01-31,0.0389468922169921,163354.98964994063,4357656.007040762,4194301.0173908216,10,True
base_equal_top10,2024-02-29,0.014134106803395654,61591.57541597278,4419247.582456735,4357656.007040762,10,True
base_equal_top10,2024-03-31,-0.011353483968349724,-50173.856579590814,4369073.725877144,4419247.582456735,10,True
base_equal_top10,2024-04-30,0.006148665381529811,26863.972367652266,4395937.698244797,4369073.725877144,10,True
base_equal_top10,2024-05-31,0.005186713779429273,22800.47063299889,4418738.168877796,4395937.698244797,10,True
base_equal_top10,2024-06-30,-0.0024722020068673554,-10924.01336892107,4407814.155508875,4418738.168877796,10,True
base_equal_top10,2024-07-31,0.009019684337071452,39757.09229916523,4447571.24780804,4407814.155508875,10,True
base_equal_top10,2024-08-31,0.013699696373759401,60930.375695632385,4508501.623503673,4447571.24780804,10,True
base_equal_top10,2024-09-30,-0.0036340124482544577,-16383.95102278778,4492117.672480885,4508501.623503673,10,True
base_equal_top10,2024-10-31,0.021621343092124056,97125.61740690298,4589243.289887788,4492117.672480885,10,True
base_equal_top10,2024-11-30,-0.01929164541413756,-88534.05426772531,4500709.235620063,4589243.289887788,10,True
base_equal_top10,2024-12-31,0.013287187287426422,59801.76653993359,4560511.002159996,4500709.235620063,10,True
base_equal_top10,2025-01-31,-0.002766398361414296,-12616.190163587282,4547894.811996409,4560511.002159996,10,True
base_equal_top10,2025-02-28,-0.018573470898547228,-84470.19194026921,4463424.620056139,4547894.811996409,10,True
base_equal_top10,2025-03-31,0.0052263695305936044,23327.506436362743,4486752.126492502,4463424.620056139,10,False
base_equal_top10,2025-04-30,0.011286827836226757,50641.19879554517,4537393.325288047,4486752.126492502,10,False
base_equal_top10,2025-05-31,0.0014640965251456022,6643.181800773079,4544036.50708882,4537393.325288047,10,True
base_equal_top10,2025-06-30,-0.004441091836812237,-20180.48343780895,4523856.023651011,4544036.50708882,10,True
base_equal_top10,2025-07-31,0.007218482120273083,32655.373821414512,4556511.397472425,4523856.023651011,10,True
base_equal_top10,2025-08-31,0.036368363295987347,165712.86186558416,4722224.259338009,4556511.397472425,10,True
base_equal_top10,2025-09-30,-0.0035341787711436925,-16689.184729932138,4705535.074608077,4722224.259338009,10,True
base_equal_top10,2025-10-31,0.00019970387420332778,939.713584598878,4706474.788192676,4705535.074608077,10,True
base_equal_top10,2025-11-30,0.0009000755530892774,4236.182898083262,4710710.97109076,4706474.788192676,10,True
base_equal_top10,2025-12-31,0.024020534577139464,113153.79576399582,4823864.766854756,4710710.97109076,10,True
base_equal_top10,2026-01-31,0.009540013819824451,46019.736540758626,4869884.503395515,4823864.766854756,10,True
base_equal_top10,2026-02-28,-0.008589759616285499,-41831.137243241355,4828053.3661522735,4869884.503395515,10,True
base_equal_top10,2026-03-31,0.052323442753377816,252620.37391412156,5080673.740066395,4828053.3661522735,10,False
base_equal_top10,2026-04-30,0.047094780551190894,239273.21484062515,5319946.954907021,5080673.740066395,10,True
base_equal_top10,2026-05-31,0.0,0.0,5319946.954907021,5319946.954907021,0,True
improved_1_expanding_trend_top10,2006-06-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2006-07-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2006-08-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2006-09-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2006-10-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2006-11-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2006-12-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2007-01-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2007-02-28,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2007-03-31,0.0,0.0,1000000.0,1000000.0,0,True
improved_1_expanding_trend_top10,2007-04-30,0.0,0.0,1000000.0,1000000.0,0,True
improved_1_expanding_trend_top10,2007-05-31,0.0,0.0,1000000.0,1000000.0,0,True
improved_1_expanding_trend_top10,2007-06-30,0.0,0.0,1000000.0,1000000.0,0,True
improved_1_expanding_trend_top10,2007-07-31,0.0,0.0,1000000.0,1000000.0,0,True
improved_1_expanding_trend_top10,2007-08-31,0.0,0.0,1000000.0,1000000.0,0,True
improved_1_expanding_trend_top10,2007-09-30,0.0,0.0,1000000.0,1000000.0,0,True
improved_1_expanding_trend_top10,2007-10-31,0.0,0.0,1000000.0,1000000.0,0,True
improved_1_expanding_trend_top10,2007-11-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2007-12-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-01-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-02-29,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-03-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-04-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-05-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-06-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-07-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-08-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-09-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-10-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-11-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2008-12-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2009-01-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2009-02-28,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2009-03-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2009-04-30,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2009-05-31,0.0,0.0,1000000.0,1000000.0,0,False
improved_1_expanding_trend_top10,2009-06-30,0.0,0.0,1000000.0,1000000.0,0,True
